,price,carat,cut,color,clarity,depth,table,x,y,z,city
49051,3967.906100000003,1.06,Premium,I,SI2,61.5,58.0,6.59,6.55,4.04,London
49052,11364.888399999998,1.55,Fair,F,SI1,59.7,66.0,7.59,7.47,4.49,Dubai
49053,11855.058699999994,1.59,Premium,H,VVS2,63.0,58.0,7.48,7.43,4.7,Zurich
49054,1055.1256,0.4,Premium,G,VVS2,62.0,58.0,4.74,4.68,2.92,Antwerp
49055,5707.711000000005,0.9,Very Good,G,VVS1,63.3,58.0,6.05,6.14,3.86,Zurich
49056,596.6373999999995,0.31,Fair,F,SI1,64.7,56.0,4.28,4.25,2.76,Paris
49057,3954.9772,1.05,Ideal,J,SI2,61.6,57.0,6.55,6.51,4.02,London
49058,1920.3028999999983,0.51,Ideal,H,IF,59.6,59.0,5.2,5.24,3.11,New York City
49059,7790.16930000001,1.58,Very Good,J,SI1,61.6,57.0,7.47,7.54,4.62,Kimberly
49060,2010.6438999999984,0.56,Ideal,D,VS2,61.0,57.0,5.35,5.28,3.24,Antwerp
49061,7265.121500000008,1.37,Ideal,I,VS2,61.5,56.0,7.14,7.11,4.38,Paris
49062,5356.418300000007,1.01,Ideal,H,VS2,62.7,56.0,6.4,6.35,4.0,Kimberly
49063,11714.087800000005,1.91,Premium,G,SI2,61.9,58.0,7.9,7.84,4.87,London
49064,1285.6222999999975,0.4,Ideal,G,IF,62.0,57.0,4.73,4.75,2.94,Surat
49065,913.4259,0.41,Ideal,D,SI1,63.0,57.0,4.7,4.64,2.94,Zurich
49066,13834.581399999994,1.5,Premium,G,VS1,62.7,58.0,7.25,7.3,4.56,Paris
49067,3705.1454,0.9,Very Good,F,SI2,62.8,54.0,6.05,6.15,3.83,Antwerp
49068,4583.168799999998,1.0,Good,H,SI1,61.0,61.0,6.36,6.42,3.9,Antwerp
49069,749.3395000000005,0.28,Ideal,F,VVS2,62.6,54.0,4.21,4.22,2.64,Paris
49070,15477.879200000029,2.0,Good,G,SI1,64.2,59.0,7.84,7.93,5.06,Kimberly
49071,641.6556999999998,0.32,Ideal,F,VS2,62.5,56.0,4.37,4.43,2.75,Antwerp
49072,1745.7152999999994,0.52,Premium,E,VS2,62.8,55.0,5.15,5.11,3.22,Antwerp
49073,3466.1886999999992,0.7,Very Good,D,VS1,59.3,55.0,5.86,5.83,3.47,New York City
49074,1654.2280999999984,0.55,Ideal,E,SI1,61.7,57.0,5.27,5.23,3.24,Kimberly
49075,688.8067000000003,0.36,Ideal,H,VS2,62.1,55.0,4.61,4.57,2.85,Surat
49076,11193.546399999994,1.7,Premium,I,VS2,62.0,59.0,7.6,7.55,4.7,Paris
49077,5360.719100000008,1.24,Ideal,J,VS2,62.1,56.0,6.86,6.9,4.27,Kimberly
49078,10879.24350000001,1.62,Premium,H,SI1,61.3,60.0,7.48,7.53,4.6,Antwerp
49079,768.2121,0.33,Very Good,E,VS1,61.6,56.0,4.43,4.46,2.74,Kimberly
49080,1925.5332000000035,0.51,Ideal,G,VVS2,60.1,56.0,5.22,5.24,3.14,Antwerp
49081,5298.898000000004,1.16,Fair,H,SI1,65.8,58.0,6.54,6.46,4.28,Paris
49082,1901.053300000003,0.55,Premium,G,VS1,62.0,57.0,5.3,5.25,3.27,Zurich
49083,4035.637700000004,0.9,Very Good,H,VS2,61.6,63.0,6.14,6.1,3.77,Paris
49084,5111.096899999994,1.09,Ideal,E,SI2,61.7,58.0,6.58,6.62,4.07,Kimberly
49085,551.2924999999994,0.34,Ideal,H,VS2,61.5,56.0,4.47,4.5,2.76,Dubai
49086,1303.7094,0.5,Ideal,D,SI2,61.6,57.0,5.13,5.1,3.15,Amsterdam
49087,2593.908800000001,0.79,Premium,E,SI2,61.0,58.0,5.96,5.9,3.62,Kimberly
49088,2615.1953999999982,0.7,Very Good,F,VS2,62.9,58.0,5.63,5.65,3.55,Kimberly
49089,1057.6800000000003,0.37,Ideal,E,VVS2,61.8,54.0,4.63,4.6,2.85,Luxembourg
49090,883.1588999999997,0.3,Ideal,F,IF,62.4,54.0,4.33,4.36,2.71,New York City
49091,744.4935,0.32,Ideal,E,VS2,60.9,56.0,4.45,4.48,2.72,Antwerp
49092,4788.521699999994,1.01,Premium,G,SI1,62.3,59.0,6.37,6.34,3.96,Las Vegas
49093,480.3614999999999,0.28,Very Good,F,VS1,61.0,59.0,4.18,4.24,2.57,Madrid
49094,4407.589799999999,1.02,Premium,E,SI2,58.7,58.0,6.68,6.61,3.9,New York City
49095,1301.6183,0.46,Premium,F,VS1,60.5,58.0,5.02,4.97,3.02,Antwerp
49096,1076.5813000000007,0.41,Premium,F,VS1,60.8,58.0,4.82,4.76,2.91,Kimberly
49097,550.9293,0.3,Very Good,D,SI1,62.2,58.0,4.28,4.31,2.67,Zurich
49098,902.9019,0.31,Ideal,H,IF,60.0,57.0,4.41,4.39,2.64,Luxembourg
49099,13372.837500000009,1.5,Good,F,VS2,63.6,59.0,7.13,7.22,4.56,Surat
49100,4799.245,1.22,Fair,I,SI1,66.2,60.0,6.61,6.56,4.36,Luxembourg
49101,3270.0674999999983,0.74,Ideal,G,VS1,61.2,56.0,5.83,5.86,3.58,Las Vegas
49102,1122.5127999999995,0.42,Good,G,VVS1,63.6,55.0,4.75,4.78,3.03,London
49103,4775.965099999995,1.05,Ideal,I,VS2,62.2,55.8,6.49,6.52,4.04,Dubai
49104,526.6242999999998,0.28,Ideal,D,VS2,62.4,57.0,4.16,4.2,2.61,Kimberly
49105,4437.991799999997,0.9,Very Good,D,SI1,60.9,57.0,6.22,6.26,3.8,London
49106,640.5710999999999,0.31,Very Good,F,SI1,63.2,56.0,4.31,4.27,2.71,Antwerp
49107,10832.509599999992,1.53,Premium,H,VS2,59.9,60.0,7.5,7.46,4.48,Surat
49108,10421.247499999996,1.51,Very Good,H,VS2,63.0,57.0,7.25,7.3,4.58,New York City
49109,1014.847800000001,0.5,Good,J,SI1,59.6,60.0,5.15,5.18,3.08,Dubai
49110,1905.8190000000016,0.52,Ideal,D,VS2,62.2,56.0,5.16,5.13,3.2,Antwerp
49111,5402.430600000001,1.01,Good,D,SI1,63.9,60.0,6.29,6.32,4.03,New York City
49112,1924.892600000002,0.7,Ideal,J,SI1,60.3,57.0,5.75,5.79,3.48,London
49113,831.0476,0.3,Premium,E,VS1,60.6,62.0,4.3,4.28,2.6,Antwerp
49114,4607.743999999995,1.01,Good,G,SI1,63.1,55.0,6.31,6.33,3.99,Luxembourg
49115,2062.5219000000025,0.6,Ideal,G,VS1,61.2,56.0,5.43,5.47,3.33,Kimberly
49116,16691.399199999993,1.55,Premium,D,VS1,59.7,60.0,7.62,7.56,4.53,Luxembourg
49117,923.0501000000014,0.41,Premium,G,VS1,60.5,58.0,4.76,4.8,2.89,London
49118,1988.598099999999,0.56,Ideal,D,VS2,60.6,56.0,5.33,5.37,3.24,Surat
49119,4654.635599999997,1.03,Very Good,H,SI1,58.6,61.0,6.6,6.64,3.88,Las Vegas
49120,924.5220000000004,0.4,Very Good,D,SI1,63.1,57.0,4.73,4.69,2.97,Kimberly
49121,8056.330800000009,1.21,Ideal,H,VVS1,62.8,55.0,6.78,6.82,4.27,Las Vegas
49122,2835.0877000000023,0.71,Premium,F,VS1,59.0,60.0,5.82,5.8,3.43,London
49123,777.8104999999995,0.32,Ideal,D,VS2,62.3,57.0,4.39,4.41,2.74,Tel Aviv
49124,7526.036000000005,1.11,Premium,D,VS2,59.5,60.0,6.77,6.7,4.01,Surat
49125,4342.492199999993,0.99,Premium,F,SI2,60.6,61.0,6.45,6.38,3.89,Kimberly
49126,665.0898,0.3,Premium,E,VS2,60.0,60.0,4.36,4.4,2.63,Las Vegas
49127,1509.8097000000012,0.5,Premium,D,SI1,59.1,61.0,5.18,5.07,3.03,Las Vegas
49128,3698.714700000001,1.02,Very Good,J,SI2,61.1,61.0,6.44,6.5,3.95,Madrid
49129,6951.092399999997,1.22,Premium,E,SI1,62.6,58.0,6.78,6.8,4.25,Surat
49130,572.8116000000002,0.3,Very Good,D,SI1,62.6,59.0,4.24,4.26,2.66,Surat
49131,974.3709999999992,0.5,Very Good,J,SI1,62.8,58.0,5.05,5.08,3.18,Antwerp
49132,3874.3465999999953,1.01,Premium,F,SI2,62.8,57.0,6.31,6.24,3.94,Las Vegas
49133,1815.2184999999984,0.52,Ideal,F,VS1,62.2,55.0,5.14,5.18,3.21,Surat
49134,783.8544999999997,0.35,Very Good,D,VS2,62.6,56.0,4.48,4.5,2.81,London
49135,6849.382700000001,1.18,Very Good,D,SI1,61.7,57.0,6.8,6.84,4.21,Luxembourg
49136,1080.871399999999,0.43,Premium,G,VS2,62.9,59.0,4.83,4.78,3.02,Dubai
49137,16494.44240000001,1.65,Ideal,G,IF,62.4,55.0,7.53,7.61,4.72,Antwerp
49138,8119.97539999999,1.14,Ideal,F,VS2,61.9,57.0,6.67,6.7,4.13,Amsterdam
49139,5907.575899999995,1.2,Premium,D,SI2,62.6,57.0,6.84,6.74,4.25,Paris
49140,564.3450999999991,0.24,Very Good,F,VVS1,62.3,56.0,3.97,4.01,2.49,Paris
49141,795.6441,0.44,Very Good,D,SI1,62.9,58.0,4.82,4.85,3.04,Tel Aviv
49142,1418.918499999999,0.5,Good,G,VS2,57.9,61.0,5.2,5.23,3.02,Surat
49143,1624.8153999999988,0.51,Ideal,E,VS2,62.4,57.0,5.1,5.13,3.19,Amsterdam
49144,872.8135999999997,0.35,Ideal,F,VVS2,61.9,54.0,4.55,4.59,2.83,Las Vegas
49145,690.2568999999994,0.4,Good,J,VS1,63.5,56.0,4.69,4.7,2.98,Zurich
49146,8961.047000000008,1.51,Ideal,I,SI1,62.7,57.0,7.35,7.3,4.59,Amsterdam
49147,915.5574999999995,0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,Dubai
49148,2436.5884,0.7,Good,F,VS2,63.8,60.0,5.61,5.52,3.55,Madrid
49149,3573.136100000004,0.79,Ideal,E,VS2,61.8,56.0,5.91,5.94,3.66,Tel Aviv
49150,1729.9356,0.66,Premium,F,SI1,60.6,58.0,5.69,5.63,3.43,Surat
49151,9093.40279999999,1.23,Ideal,G,VS1,62.0,56.0,6.92,6.86,4.27,Surat
49152,1213.636100000001,0.41,Ideal,E,VVS2,61.5,55.0,4.79,4.83,2.96,Zurich
49153,657.3332000000004,0.32,Very Good,E,VS2,61.3,57.0,4.38,4.41,2.69,Paris
49154,492.4132000000003,0.32,Ideal,J,VS1,61.3,57.0,4.43,4.41,2.71,Antwerp
49155,3318.698599999997,0.7,Ideal,G,VVS1,61.6,57.0,5.69,5.73,3.52,London
49156,3894.075900000002,0.8,Very Good,F,VVS2,62.7,58.0,5.88,5.92,3.7,Antwerp
49157,1276.5564000000006,0.59,Ideal,H,SI2,61.9,55.0,5.37,5.39,3.33,New York City
49158,3413.0735999999997,0.9,Premium,H,SI1,61.0,59.0,6.16,6.11,3.74,Paris
49159,10892.110799999988,1.53,Premium,H,VS2,62.7,56.0,7.39,7.31,4.61,Antwerp
49160,3862.2849000000015,1.0,Good,D,SI2,64.3,60.0,6.22,6.19,3.99,Zurich
49161,6259.749099999999,1.02,Ideal,H,VVS2,62.0,56.0,6.42,6.45,3.99,Antwerp
49162,3925.6080000000034,1.02,Good,H,SI2,64.0,57.0,6.41,6.37,4.09,Madrid
49163,16942.522799999973,2.01,Premium,I,VS2,61.0,61.0,8.15,7.99,4.92,Las Vegas
49164,1764.9340999999995,0.54,Ideal,F,VS2,62.3,56.0,5.2,5.17,3.23,Las Vegas
49165,784.1394000000007,0.36,Ideal,E,VS2,61.2,56.0,4.59,4.63,2.82,Amsterdam
49166,630.6144999999992,0.29,Very Good,E,VVS1,60.9,61.0,4.23,4.27,2.59,Amsterdam
49167,2267.911,0.74,Premium,F,SI2,59.2,60.0,5.96,5.9,3.51,Surat
49168,4168.651699999999,0.91,Very Good,H,VS2,63.7,57.0,6.1,6.12,3.89,New York City
49169,905.1663999999998,0.32,Ideal,D,VS2,62.0,54.0,4.39,4.42,2.73,Kimberly
49170,4711.589900000005,0.92,Good,G,VS2,63.4,57.0,6.17,6.23,3.93,Madrid
49171,1207.5716000000011,0.5,Very Good,G,SI1,62.8,56.0,5.05,5.08,3.18,Tel Aviv
49172,2483.368999999995,0.7,Very Good,G,VS2,63.1,58.0,5.69,5.66,3.58,Antwerp
49173,11821.28309999999,1.5,Ideal,F,SI1,62.7,56.0,7.25,7.35,4.58,Dubai
49174,11679.1181,2.01,Premium,I,SI2,62.0,56.0,8.01,7.87,4.92,Paris
49175,2384.2492566666683,0.75,Premium,I,SI1,62.5,58.0,5.77,5.82,3.62,Dubai
49176,3013.3314,0.82,Premium,F,SI1,61.1,60.0,6.02,5.96,3.66,Surat
49177,10174.982899999985,1.52,Ideal,I,VS1,62.4,57.0,7.32,7.36,4.58,Madrid
49178,3264.663999999999,1.03,Fair,J,SI2,64.6,62.0,6.3,6.21,4.06,Surat
49179,1698.258799999999,0.54,Premium,D,SI1,58.3,61.0,5.38,5.32,3.12,Kimberly
49180,1054.4821999999997,0.4,Premium,F,VS1,60.5,60.0,4.8,4.76,2.89,Surat
49181,2211.888499999997,0.61,Ideal,F,VS1,60.7,56.0,5.52,5.49,3.34,New York City
49182,974.7415999999988,0.38,Ideal,F,VS2,62.1,57.0,4.67,4.61,2.88,Surat
49183,4074.3483000000033,1.05,Good,G,SI2,63.7,59.0,6.41,6.37,4.07,Kimberly
49184,6718.1343000000015,1.04,Good,G,VS1,63.8,57.0,6.43,6.4,4.09,Kimberly
49185,671.5793333333324,0.3,Premium,G,VS2,61.1,62.0,4.33,4.28,2.63,Las Vegas
49186,1910.6088,0.51,Very Good,G,VVS2,62.2,56.0,5.1,5.13,3.18,Paris
49187,2361.521300000003,0.74,Premium,I,VS1,62.9,57.0,5.79,5.76,3.63,Surat
49188,4355.320199999999,0.91,Ideal,F,SI1,62.0,55.0,6.21,6.24,3.86,Surat
49189,2290.5514999999973,0.53,Premium,E,VVS2,62.4,56.0,5.19,5.17,3.23,London
49190,6546.138999999993,1.37,Premium,F,SI2,62.8,57.0,7.12,7.08,4.46,Dubai
49191,1942.0346000000004,0.53,Premium,E,VS1,58.5,61.0,5.39,5.28,3.12,Antwerp
49192,5373.289099999994,1.21,Premium,J,VS1,61.0,60.0,6.88,6.83,4.18,Tel Aviv
49193,568.3361000000007,0.32,Premium,G,VS2,61.5,60.0,4.36,4.39,2.69,Paris
49194,3820.073600000002,1.01,Ideal,J,SI2,61.6,55.0,6.45,6.5,3.99,Zurich
49195,2498.736533333336,0.71,Ideal,I,SI1,61.9,55.0,5.7,5.74,3.54,Dubai
49196,5531.986500000004,1.0,Good,G,VS2,64.0,56.0,6.33,6.25,4.03,Amsterdam
49197,735.6527000000001,0.32,Very Good,H,VVS1,62.3,56.0,4.35,4.37,2.72,Madrid
49198,925.4121,0.34,Very Good,G,VVS1,59.0,62.0,4.56,4.6,2.7,New York City
49199,1682.7696000000008,0.53,Ideal,F,VS2,61.1,56.0,5.22,5.26,3.2,Surat
49200,4962.5453,1.19,Very Good,I,SI1,63.2,58.0,6.82,6.7,4.27,Kimberly
49201,4437.661899999999,1.08,Premium,F,SI2,59.9,58.0,6.75,6.66,4.01,Madrid
49202,2119.434400000001,0.5,Premium,G,VVS2,59.6,60.0,5.18,5.15,3.08,Kimberly
49203,5887.506400000004,1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,Zurich
49204,2330.0978999999998,0.7,Very Good,F,SI1,61.5,60.0,5.65,5.7,3.49,Surat
49205,2761.1527000000024,0.7,Ideal,G,VS2,62.1,57.0,5.66,5.7,3.53,Tel Aviv
49206,2147.1070999999984,0.56,Ideal,H,IF,60.4,57.0,5.35,5.39,3.24,Surat
49207,1125.4879999999985,0.4,Ideal,E,VS1,62.0,54.0,4.77,4.74,2.95,Kimberly
49208,17044.063299999994,2.02,Premium,E,SI2,58.2,60.0,8.32,8.25,4.82,Amsterdam
49209,1027.2717000000016,0.39,Premium,D,VS2,61.3,58.0,4.73,4.7,2.89,Zurich
49210,1440.9899999999989,0.54,Ideal,G,SI1,61.2,58.0,5.27,5.29,3.23,Tel Aviv
49211,935.9400000000004,0.4,Good,G,VS2,63.8,59.0,4.64,4.57,2.94,New York City
49212,9512.756299999986,1.08,Ideal,F,VVS2,61.6,57.0,6.57,6.6,4.06,Dubai
49213,2864.5297000000046,0.71,Premium,F,VS1,62.1,53.0,5.77,5.7,3.56,Kimberly
49214,744.0821100000003,0.3,Ideal,G,VS1,62.0,54.0,4.35,4.3,2.68,Antwerp
49215,575.5053000000005,0.3,Premium,I,VS1,59.8,60.0,4.36,4.34,2.6,Amsterdam
49216,7025.764799999994,1.27,Very Good,H,SI1,62.3,58.0,6.87,6.94,4.3,Antwerp
49217,1818.1926000000003,0.55,Ideal,E,VS2,59.3,57.0,5.39,5.43,3.21,Antwerp
49218,3265.161000000002,0.73,Premium,D,VS2,59.8,58.0,5.89,5.85,3.51,Madrid
49219,6415.334,1.19,Very Good,F,SI1,60.8,59.0,6.85,6.89,4.18,London
49220,930.3601000000002,0.35,Very Good,D,VVS2,60.0,56.0,4.61,4.63,2.77,Zurich
49221,1798.2111999999993,0.5,Good,G,VVS2,63.8,56.0,5.03,5.06,3.22,Antwerp
49222,567.9213000000004,0.32,Ideal,H,SI1,60.6,57.0,4.44,4.4,2.68,Surat
49223,2845.0281999999997,0.9,Premium,I,SI1,59.6,60.0,6.37,6.24,3.76,Surat
49224,5696.563099999999,1.01,Ideal,D,SI1,61.2,57.0,6.44,6.47,3.95,Tel Aviv
49225,6153.8749,1.0,Premium,F,VS2,59.9,60.0,6.11,6.07,3.65,New York City
49226,654.6347999999999,0.4,Good,E,SI2,61.2,61.0,4.71,4.74,2.89,Surat
49227,1420.7512,0.52,Good,H,VS2,63.5,58.0,5.11,5.12,3.25,New York City
49228,726.9094000000006,0.42,Very Good,H,SI1,61.1,57.0,4.84,4.87,2.96,Antwerp
49229,1057.2966999999985,0.39,Ideal,G,VVS1,58.8,62.0,4.77,4.79,2.81,New York City
49230,450.2696000000007,0.32,Very Good,I,SI1,62.9,58.0,4.33,4.35,2.73,London
49231,1198.5523000000007,0.39,Very Good,F,VVS1,60.8,57.0,4.72,4.75,2.88,Kimberly
49232,10519.873499999989,1.26,Very Good,G,VVS2,60.9,56.0,6.95,7.01,4.25,Surat
49233,4204.2337000000025,0.92,Very Good,F,SI1,62.9,56.0,6.2,6.24,3.91,Paris
49234,17504.045099999992,2.02,Very Good,I,VS2,63.2,53.0,8.09,8.18,5.14,Paris
49235,7407.796700000003,1.31,Very Good,H,SI1,60.3,58.0,7.02,7.1,4.26,London
49236,2128.368400000003,0.97,Fair,G,I1,57.2,60.0,6.59,6.36,3.72,Las Vegas
49237,2703.7960000000003,0.7,Ideal,G,VS1,60.6,57.0,5.75,5.7,3.47,Antwerp
49238,797.9483133333339,0.3,Very Good,F,VS1,59.8,60.0,4.39,4.31,2.6,Antwerp
49239,940.2882,0.31,Ideal,F,IF,61.3,55.0,4.38,4.43,2.7,Las Vegas
49240,895.4759000000006,0.3,Ideal,D,VS2,61.9,57.0,4.33,4.29,2.67,Paris
49241,4075.326600000003,1.02,Premium,H,SI2,62.5,54.0,6.44,6.4,4.01,London
49242,1847.2721999999987,0.55,Ideal,F,VS1,60.5,57.0,5.3,5.34,3.22,Kimberly
49243,1996.1081999999983,0.7,Very Good,I,SI1,61.6,63.0,5.68,5.59,3.47,Surat
49244,964.5971999999996,0.47,Very Good,D,SI2,61.5,55.0,5.0,5.04,3.09,Tel Aviv
49245,3351.5230999999994,0.91,Premium,E,SI2,58.5,60.0,6.34,6.31,3.7,Kimberly
49246,7438.495200000012,1.32,Very Good,H,SI1,62.4,58.0,7.02,7.09,4.4,Kimberly
49247,1948.9192999999984,0.56,Ideal,H,VVS1,62.1,53.8,5.27,5.33,3.29,Las Vegas
49248,813.1519999999998,0.31,Ideal,G,VVS1,62.6,53.0,4.37,4.38,2.74,Madrid
49249,2557.6620000000025,0.57,Ideal,F,VVS2,62.1,56.0,5.35,5.31,3.31,Luxembourg
49250,1020.4125,0.35,Ideal,G,IF,60.2,55.0,4.63,4.64,2.79,Paris
49251,7289.265700000003,1.0,Ideal,F,VS1,61.9,57.0,6.41,6.39,3.96,London
49252,806.8980999999999,0.36,Ideal,D,SI1,61.2,57.0,4.63,4.59,2.82,London
49253,2396.458320000004,0.76,Very Good,I,SI1,62.0,58.0,5.84,5.9,3.64,Madrid
49254,1582.9143499999998,0.55,Ideal,E,SI1,62.1,55.0,5.21,5.26,3.25,Tel Aviv
49255,1693.7160000000013,0.49,Ideal,D,VS1,62.3,55.0,5.03,5.05,3.14,Surat
49256,11204.702800000005,2.0,Very Good,J,SI1,60.8,58.0,7.99,8.07,4.88,New York City
49257,5112.139700000007,1.19,Ideal,I,SI1,63.7,57.0,6.73,6.69,4.28,Antwerp
49258,14549.9017,1.5,Ideal,G,VS1,61.8,56.0,7.38,7.31,4.54,Madrid
49259,452.0183000000002,0.23,Premium,E,VS1,61.8,60.0,3.91,3.95,2.43,Luxembourg
49260,9089.160800000012,1.5,Very Good,D,SI2,63.3,57.0,7.27,7.2,4.58,London
49261,554.5011000000002,0.3,Premium,D,SI2,62.4,58.0,4.31,4.28,2.68,Zurich
49262,2866.7513999999974,0.7,Premium,E,VS1,62.7,60.0,5.64,5.59,3.52,Luxembourg
49263,12737.953099999986,1.7,Ideal,H,VS2,62.2,57.0,7.67,7.63,4.76,Kimberly
49264,4422.3734,0.92,Very Good,G,SI1,61.8,54.0,6.25,6.37,3.9,Antwerp
49265,12111.9653,2.01,Very Good,J,SI1,61.7,59.0,8.01,8.09,4.97,Antwerp
49266,3114.1777,0.71,Very Good,E,VS1,63.7,58.0,5.63,5.68,3.6,Madrid
49267,1685.9526000000008,0.51,Ideal,G,VS1,62.1,55.0,5.14,5.17,3.2,Kimberly
49268,4944.745700000004,1.0,Good,E,SI1,63.9,57.0,6.31,6.34,4.04,Paris
49269,1880.7566000000008,0.51,Ideal,D,VS2,61.9,56.0,5.14,5.11,3.17,Kimberly
49270,2557.377500000001,0.7,Ideal,F,SI1,59.9,57.0,5.74,5.82,3.46,Paris
49271,953.4948,0.36,Ideal,E,VS1,62.4,55.0,4.61,4.59,2.87,Kimberly
49272,656.6702000000004,0.31,Premium,E,VS2,62.6,58.0,4.29,4.33,2.7,New York City
49273,3935.4061000000033,1.01,Very Good,J,SI1,58.9,59.0,6.56,6.62,3.88,Kimberly
49274,4659.731599999996,0.9,Very Good,G,VS1,61.4,57.0,6.2,6.24,3.82,Antwerp
49275,944.0187,0.36,Premium,E,VS1,61.3,58.0,4.58,4.56,2.8,London
49276,2463.5649000000044,0.62,Ideal,G,VVS2,61.8,57.0,5.44,5.47,3.37,Amsterdam
49277,4802.761800000006,1.0,Fair,E,VS2,67.0,54.0,6.23,6.18,4.16,Amsterdam
49278,894.8964999999996,0.3,Premium,D,VS2,62.5,59.0,4.28,4.23,2.66,Zurich
49279,4133.949799999999,1.13,Very Good,J,SI1,62.9,57.7,6.6,6.64,4.16,Surat
49280,7821.190899999999,1.18,Ideal,G,VS2,60.9,56.0,6.8,6.85,4.16,Surat
49281,3297.5298999999945,0.8,Good,E,VS2,63.3,59.0,5.82,5.87,3.7,Dubai
49282,2851.7155999999964,0.79,Ideal,H,SI1,61.4,56.0,5.93,5.96,3.65,Las Vegas
49283,1086.7942999999989,0.41,Premium,F,VS2,61.1,56.0,4.84,4.79,2.94,Zurich
49284,5119.8066,1.26,Premium,J,VS2,62.1,58.0,6.9,6.95,4.3,New York City
49285,1319.0143000000005,0.41,Ideal,G,IF,62.4,54.0,4.74,4.78,2.97,Surat
49286,1202.823700000001,0.4,Very Good,D,VVS2,62.2,54.0,4.75,4.77,2.96,London
49287,846.8168,0.35,Premium,F,VS1,60.5,58.0,4.59,4.57,2.77,Dubai
49288,14727.60860000001,1.5,Ideal,D,VS2,62.6,56.0,7.21,7.27,4.53,Zurich
49289,731.4647000000004,0.31,Ideal,D,VS2,61.3,57.0,4.36,4.41,2.69,New York City
49290,16321.52319999999,2.02,Good,F,SI2,61.9,61.0,8.06,8.02,4.98,London
49291,14105.178700000004,2.04,Fair,E,SI2,65.4,55.0,7.87,7.93,5.17,Antwerp
49292,9311.659700000007,1.21,Premium,D,VS1,62.6,56.0,6.83,6.74,4.25,London
49293,7705.925499999996,1.01,Ideal,G,VVS2,62.5,56.0,6.38,6.41,4.0,Madrid
49294,17272.07309999999,2.09,Good,F,SI2,63.4,55.0,8.11,8.18,5.16,New York City
49295,1721.3410999999971,0.52,Very Good,G,VS1,61.8,58.0,5.19,5.16,3.2,Dubai
49296,12711.748299999996,1.52,Very Good,G,VS2,61.6,56.0,7.37,7.43,4.56,Las Vegas
49297,3678.738400000006,0.79,Ideal,H,IF,61.3,56.0,5.96,5.98,3.66,Amsterdam
49298,947.7592,0.43,Ideal,I,VVS1,62.2,57.0,4.81,4.84,3.0,Surat
49299,2061.041500000003,0.56,Very Good,G,VVS2,62.1,55.6,5.29,5.31,3.29,Kimberly
49300,1145.0558999999992,0.39,Ideal,F,VVS1,61.7,55.0,4.69,4.71,2.9,Amsterdam
49301,10176.478900000007,1.0,Very Good,D,VVS2,63.0,59.0,6.35,6.38,4.01,Kimberly
49302,12002.253300000004,2.02,Ideal,I,SI2,62.2,57.0,8.06,7.99,4.99,London
49303,659.9259999999995,0.33,Ideal,I,VVS1,62.1,54.0,4.46,4.49,2.78,New York City
49304,409.71199999999976,0.24,Very Good,G,VS1,62.4,56.0,3.99,4.03,2.5,Madrid
49305,13832.642500000018,1.51,Premium,F,VS2,62.5,58.0,7.36,7.21,4.55,Luxembourg
49306,2652.1933000000017,0.7,Very Good,F,VS2,63.4,56.0,5.69,5.63,3.59,Paris
49307,604.0258000000002,0.3,Ideal,I,VS1,61.6,56.0,4.36,4.31,2.67,Luxembourg
49308,4802.579800000004,1.23,Good,J,SI1,63.1,57.6,6.74,6.8,4.27,Las Vegas
49309,5148.004400000005,1.02,Ideal,H,VS1,61.4,57.0,6.47,6.44,3.97,Surat
49310,716.4948,0.38,Ideal,I,VS1,61.5,56.0,4.67,4.71,2.88,New York City
49311,9249.871499999985,1.11,Ideal,G,VVS2,61.8,57.0,6.67,6.64,4.11,New York City
49312,4081.471300000001,1.01,Good,F,SI2,64.0,56.0,6.25,6.32,4.02,Dubai
49313,2178.843499999998,0.7,Very Good,E,SI2,63.5,54.0,5.69,5.64,3.6,Las Vegas
49314,1097.3738000000003,0.52,Premium,G,SI2,58.8,62.0,5.31,5.3,3.12,Kimberly
49315,3634.157099999999,0.8,Good,E,VS1,60.2,54.0,6.04,6.01,3.63,Las Vegas
49316,3778.8193999999967,0.9,Premium,G,SI1,62.6,57.0,6.16,6.11,3.84,Las Vegas
49317,648.9887999999995,0.32,Ideal,G,VS1,61.2,56.0,4.42,4.44,2.71,Antwerp
49318,7380.630500000008,1.02,Ideal,G,VS1,61.1,56.0,6.51,6.54,3.99,Paris
49319,2145.665999999996,0.51,Premium,F,VVS2,61.2,59.0,5.19,5.1,3.15,Surat
49320,786.5510999999997,0.34,Premium,D,SI1,62.0,58.0,4.47,4.43,2.76,Tel Aviv
49321,634.6931999999989,0.36,Very Good,I,VS1,60.3,60.0,4.58,4.64,2.78,New York City
49322,3207.3386000000005,0.7,Ideal,G,VS1,60.8,56.0,5.73,5.8,3.51,Surat
49323,13113.637200000008,1.2,Premium,E,VVS1,60.6,60.0,6.95,6.85,4.18,Dubai
49324,975.5679000000008,0.43,Very Good,D,SI1,63.4,55.0,4.84,4.78,3.05,Antwerp
49325,13165.496399999996,2.02,Fair,J,VS1,64.6,59.0,7.95,7.9,5.12,Amsterdam
